*****Rover GA expirement*****
Date:2017-06-19 13:32:48.056774
Population size:30
Generation Count:30
Mutation Probability:0.15
Cross Over Probability:0.25
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Fitness
2, 61, 169, 69, 29, 0.104286100839, 0.411426067434, 92.1825
2, 62, 246, 48, 21, 0.495159619808, 1.31934815772, inf
2, 63, 150, 86, 35, 2.03249700238, 2.76044660311, 93.8875
2, 64, 150, 86, 35, 2.58337958279, 1.8332928094, 94.8475
2, 65, 119, 21, 89, 2.03249700238, 2.76044660311, inf
2, 66, 176, 94, 7, 3.89680492396, 0.444463237146, 90.87
2, 67, 108, 73, 45, 2.52457484718, 2.64174983324, inf
2, 68, 54, 12, 39, 4.6097982253, 4.1807729423, inf
2, 69, 150, 86, 35, 4.07261575665, 1.83343826993, 96.485
2, 70, 169, 28, 29, 0.104286100839, 0.411426067434, inf
2, 71, 176, 94, 29, 4.07261575665, 1.83343826993, inf
2, 72, 169, 28, 29, 0.104286100839, 0.411426067434, 95.05
2, 73, 169, 83, 85, 2.13044968679, 2.39120777035, 91.095
2, 74, 150, 86, 29, 0.104286100839, 2.96274299488, 94.5525
2, 75, 169, 69, 35, 3.89680492396, 0.444463237146, 92.025
2, 76, 304, 69, 29, 0.104286100839, 2.96274299488, 98.065
2, 77, 119, 69, 29, 0.104286100839, 2.96274299488, inf
2, 78, 169, 21, 89, 2.03249700238, 2.76044660311, 92.6575
2, 79, 390, 10, 37, 1.42678311771, 0.872824443115, inf
2, 80, 150, 86, 35, 4.07261575665, 0.41835201946, 93.175
2, 81, 253, 46, 3, 4.07261575665, 1.83343826993, 104.3625
2, 82, 119, 73, 45, 2.52457484718, 2.64174983324, inf
2, 83, 246, 48, 21, 0.495159619808, 1.31934815772, inf
2, 84, 253, 74, 61, 4.12079359891, 3.00020963821, 94.6525
2, 85, 258, 97, 21, 1.59220172479, 0.50023893118, 90.765
2, 86, 108, 21, 89, 4.07261575665, 1.83343826993, inf
2, 87, 242, 17, 93, 1.33901125736, 2.60633493949, 110.275
3, 85, 258, 50, 21, 0.104286100839, 0.411426067434, 94.6625
3, 88, 258, 97, 21, 4.12079359891, 3.00020963821, 94.0475
3, 89, 150, 86, 29, 0.104286100839, 0.444463237146, 92.895
3, 90, 176, 94, 7, 3.89680492396, 0.444463237146, 90.5925
3, 91, 242, 17, 93, 1.33901125736, 0.0669949113956, inf
3, 92, 169, 28, 35, 3.89680492396, 0.444463237146, 96.4875
3, 93, 176, 94, 7, 3.89680492396, 0.444463237146, inf
3, 94, 169, 69, 35, 3.89680492396, 0.444463237146, 92.1975
3, 95, 258, 97, 21, 1.59220172479, 0.50023893118, 94.8775
3, 96, 253, 74, 61, 4.12079359891, 3.00020963821, 100.855
3, 97, 169, 5, 29, 0.104286100839, 0.411426067434, inf
3, 98, 253, 74, 61, 1.59220172479, 0.50023893118, 92.5575
3, 99, 150, 86, 35, 2.03249700238, 2.76044660311, 92.7375
3, 100, 378, 86, 39, 4.6097982253, 4.1807729423, inf
3, 101, 169, 21, 89, 2.03249700238, 0.41835201946, 95.2725
3, 102, 54, 12, 35, 4.07261575665, 2.76044660311, inf
3, 103, 108, 21, 89, 3.89680492396, 0.444463237146, inf
3, 104, 176, 94, 7, 3.89680492396, 0.444463237146, inf
3, 105, 169, 28, 29, 0.104286100839, 0.411426067434, 94.5825
3, 106, 169, 28, 29, 0.104286100839, 0.411426067434, 95.265
3, 107, 176, 94, 7, 3.89680492396, 0.444463237146, 93.2725
3, 108, 169, 83, 39, 2.13044968679, 2.39120777035, 91.275
3, 109, 169, 28, 29, 1.59220172479, 0.50023893118, inf
3, 110, 176, 94, 7, 0.306307181644, 2.96274299488, 93.2825
3, 111, 246, 48, 21, 0.495159619808, 1.31934815772, inf
3, 112, 150, 86, 29, 0.104286100839, 2.96274299488, inf
3, 113, 176, 94, 7, 4.07261575665, 1.83343826993, 90.8625
3, 114, 169, 28, 29, 0.104286100839, 0.411426067434, 94.185
3, 115, 253, 74, 61, 4.12079359891, 3.00020963821, 94.755
3, 116, 304, 69, 29, 0.104286100839, 2.96274299488, inf
4, 90, 176, 94, 7, 3.89680492396, 0.444463237146, 91.07
4, 117, 253, 74, 51, 4.12079359891, 3.00020963821, inf
4, 118, 246, 48, 7, 3.89680492396, 0.444463237146, 91.585
4, 119, 176, 94, 7, 3.89680492396, 0.444463237146, 91.895
4, 120, 169, 28, 57, 3.89680492396, 0.444463237146, 95.3575
4, 121, 176, 28, 29, 0.104286100839, 0.411426067434, 95.0525
4, 122, 169, 83, 39, 2.13044968679, 2.39120777035, inf
4, 123, 258, 97, 21, 4.12079359891, 3.00020963821, 94.0025
4, 124, 253, 74, 61, 4.12079359891, 0.811262376282, 94.54
4, 125, 169, 28, 29, 0.104286100839, 0.411426067434, 92.9625
4, 126, 169, 94, 7, 3.89680492396, 0.444463237146, 93.3475
4, 127, 169, 83, 39, 2.13044968679, 2.39120777035, 91.7675
4, 128, 176, 94, 7, 4.07261575665, 1.83343826993, 92.575
4, 129, 176, 94, 39, 2.13044968679, 2.39120777035, 93.09
4, 130, 176, 74, 7, 4.07261575665, 1.83343826993, 92.2625
4, 131, 150, 86, 29, 0.104286100839, 0.444463237146, inf
4, 132, 169, 28, 29, 2.03249700238, 0.41835201946, 94.1725
4, 133, 150, 86, 35, 2.03249700238, 2.76044660311, 93.8575
4, 134, 169, 83, 7, 3.89680492396, 0.444463237146, 92.025
4, 135, 176, 94, 7, 3.89680492396, 0.444463237146, 91.1675
4, 136, 176, 94, 21, 0.495159619808, 1.31934815772, 91.4375
4, 137, 253, 90, 61, 1.59220172479, 0.50023893118, 95.24
4, 138, 150, 86, 29, 0.104286100839, 0.444463237146, 92.8525
4, 139, 176, 94, 7, 4.07261575665, 1.83343826993, 92.5875
4, 140, 169, 83, 39, 2.13044968679, 2.39120777035, 100.3675
4, 141, 245, 83, 39, 2.13044968679, 2.39120777035, 94.0875
4, 142, 169, 28, 29, 0.104286100839, 0.411426067434, 95.275
4, 143, 258, 97, 21, 4.12079359891, 3.00020963821, 94.77
4, 144, 169, 69, 35, 3.89680492396, 0.444463237146, 90.07
4, 145, 169, 21, 89, 0.104286100839, 0.411426067434, inf
5, 144, 169, 69, 35, 3.89680492396, 0.444463237146, 92.3325
5, 146, 246, 48, 39, 2.13044968679, 2.39120777035, 96.2625
5, 147, 73, 90, 61, 1.59220172479, 0.50023893118, inf
5, 148, 169, 83, 7, 3.89680492396, 0.444463237146, 92.165
5, 149, 176, 74, 7, 4.07261575665, 1.83343826993, 92.865
5, 150, 169, 28, 57, 3.89680492396, 0.444463237146, 99.765
5, 151, 169, 69, 35, 3.89680492396, 0.444463237146, 93.2875
5, 152, 176, 28, 97, 0.104286100839, 0.411426067434, 96.4575
5, 153, 253, 90, 61, 1.59220172479, 0.50023893118, 95.67
5, 154, 176, 94, 7, 3.89680492396, 0.444463237146, 90.64
5, 155, 169, 83, 39, 3.89680492396, 0.444463237146, 92.8825
5, 156, 176, 94, 21, 0.495159619808, 1.31934815772, 93.19
5, 157, 150, 86, 35, 2.03249700238, 2.76044660311, inf
5, 158, 169, 28, 29, 2.13043180847, 0.811262376282, 105.745
5, 159, 176, 94, 7, 2.13044968679, 2.39120777035, inf
5, 160, 176, 94, 7, 4.07261575665, 1.83343826993, 99.67
5, 161, 176, 94, 7, 4.07261575665, 1.83343826993, 92.53
5, 162, 169, 83, 39, 2.13044968679, 2.39120777035, 90.945
5, 163, 176, 94, 7, 4.07261575665, 1.83343826993, 93.265
5, 164, 169, 94, 7, 3.89680492396, 0.444463237146, 92.68
5, 165, 150, 86, 35, 2.03249700238, 3.36382838224, 93.365
5, 166, 253, 74, 61, 0.104286100839, 0.411426067434, 90.4775
5, 167, 176, 94, 7, 4.07261575665, 1.83343826993, 92.5275
5, 168, 169, 28, 29, 0.104286100839, 0.411426067434, 102.4875
5, 169, 150, 86, 35, 3.62925642006, 2.76044660311, 92.1575
5, 170, 150, 86, 29, 0.104286100839, 0.444463237146, 92.8775
5, 171, 176, 94, 7, 3.89680492396, 0.444463237146, inf
5, 172, 169, 94, 7, 3.46717228698, 0.444463237146, 92.88
5, 173, 176, 94, 7, 3.89680492396, 0.444463237146, 98.6625
5, 174, 176, 94, 21, 0.495159619808, 1.31934815772, 93.7825
6, 166, 253, 74, 61, 0.104286100839, 0.411426067434, 91.0125
6, 175, 169, 94, 7, 3.89680492396, 0.444463237146, 92.03
6, 176, 169, 83, 7, 3.89680492396, 0.411426067434, 90.86
6, 177, 169, 83, 7, 3.89680492396, 0.444463237146, 91.1725
6, 178, 169, 83, 39, 3.89680492396, 0.444463237146, 91.8475
6, 179, 253, 74, 61, 0.104286100839, 0.411426067434, 89.955
6, 180, 150, 86, 35, 2.03249700238, 3.36382838224, 94.0575
6, 181, 169, 94, 7, 3.46717228698, 0.444463237146, inf
6, 182, 176, 94, 7, 4.07261575665, 1.83343826993, inf
6, 183, 150, 86, 29, 0.104286100839, 0.444463237146, 93.3825
6, 184, 150, 86, 29, 0.104286100839, 0.444463237146, 93.2475
6, 185, 176, 94, 21, 0.495159619808, 1.31934815772, 91.3525
6, 186, 169, 69, 35, 3.89680492396, 0.444463237146, 102.5525
6, 187, 176, 94, 7, 0.448504133501, 0.444463237146, 91.7575
6, 188, 150, 86, 35, 3.62925642006, 2.76044660311, 94.9325
6, 189, 169, 69, 35, 3.89680492396, 0.444463237146, 92.515
6, 190, 253, 90, 61, 1.59220172479, 0.50023893118, 95.5925
6, 191, 253, 74, 61, 0.104286100839, 0.444463237146, inf
6, 192, 169, 83, 39, 2.13044968679, 2.39120777035, 103.7375
6, 193, 176, 94, 21, 0.495159619808, 1.31934815772, 91.585
6, 194, 176, 94, 7, 4.07261575665, 1.83343826993, 92.4625
6, 195, 169, 83, 7, 3.89680492396, 0.444463237146, inf
6, 196, 176, 94, 7, 4.07261575665, 1.83343826993, 92.845
6, 197, 150, 86, 35, 3.62925642006, 2.76044660311, 93.05
6, 198, 246, 48, 39, 2.13044968679, 2.39120777035, inf
6, 199, 253, 19, 61, 0.104286100839, 0.411426067434, 95.075
6, 200, 169, 28, 29, 0.104286100839, 0.444463237146, inf
6, 201, 176, 94, 7, 3.89680492396, 0.444463237146, inf
6, 202, 150, 86, 29, 0.104286100839, 0.411426067434, 93.8525
6, 203, 176, 94, 7, 4.07261575665, 1.83343826993, 92.88
7, 179, 253, 74, 61, 0.104286100839, 0.411426067434, 90.7075
7, 204, 169, 39, 35, 3.89680492396, 0.444463237146, 97.8875
7, 205, 176, 94, 21, 2.03249700238, 0.411426067434, 91.64
7, 206, 253, 74, 39, 3.2903629526, 0.444463237146, 102.415
7, 207, 169, 83, 7, 3.89680492396, 0.444463237146, 92.455
7, 208, 176, 94, 21, 0.495159619808, 1.31934815772, 92.31
7, 209, 150, 86, 35, 3.62925642006, 2.76044660311, 101.3625
7, 210, 176, 94, 21, 0.495159619808, 1.31934815772, 91.605
7, 211, 176, 94, 21, 0.495159619808, 1.31934815772, 91.3725
7, 212, 253, 74, 61, 0.104286100839, 0.411426067434, 90.7
7, 213, 169, 94, 7, 3.89680492396, 1.83343826993, 91.955
7, 214, 169, 94, 7, 3.89680492396, 0.444463237146, 92.62
7, 215, 169, 83, 7, 1.59220172479, 0.50023893118, 91.36
7, 216, 150, 86, 35, 0.104286100839, 0.411426067434, 93.1725
7, 217, 150, 74, 61, 0.495159619808, 1.31934815772, 93.38
7, 218, 55, 94, 21, 3.89680492396, 0.444463237146, inf
7, 219, 176, 94, 21, 0.495159619808, 1.31934815772, 91.3625
7, 220, 253, 90, 61, 3.89680492396, 3.36382838224, 93.8375
7, 221, 176, 94, 7, 0.448504133501, 0.444463237146, 102.5675
7, 222, 253, 74, 61, 0.104286100839, 0.225115858399, inf
7, 223, 176, 94, 21, 0.495159619808, 1.31934815772, 91.5925
7, 224, 169, 83, 7, 4.07261575665, 0.444463237146, 91.87
7, 225, 176, 94, 61, 0.104286100839, 0.444463237146, inf
7, 226, 176, 94, 7, 2.08225728846, 1.83343826993, 92.24
7, 227, 169, 83, 7, 3.89680492396, 0.444463237146, inf
7, 228, 169, 69, 35, 3.89680492396, 0.444463237146, 100.995
7, 229, 253, 74, 61, 0.104286100839, 0.411426067434, 91.085
7, 230, 176, 94, 21, 0.495159619808, 1.31934815772, 91.3675
7, 231, 169, 94, 7, 0.495159619808, 1.31934815772, 92.4725
7, 232, 150, 86, 29, 0.104286100839, 0.444463237146, 92.3625
8, 212, 253, 74, 61, 0.104286100839, 0.411426067434, 90.655
8, 233, 253, 74, 61, 0.104286100839, 0.411426067434, 90.23
8, 234, 176, 94, 21, 0.495159619808, 1.31934815772, 91.315
8, 235, 176, 94, 21, 0.495159619808, 1.31934815772, 93.7575
8, 236, 169, 83, 7, 1.59220172479, 0.50023893118, 91.765
8, 237, 176, 94, 7, 0.495159619808, 1.31934815772, 92.365
8, 238, 169, 83, 7, 3.62435839876, 0.50023893118, 91.755
8, 239, 253, 74, 61, 0.104286100839, 0.411426067434, inf
8, 240, 150, 86, 21, 0.495159619808, 1.31934815772, 92.0725
8, 241, 176, 94, 21, 3.89680492396, 1.83343826993, 91.765
8, 242, 176, 94, 21, 0.495159619808, 1.31934815772, 91.3375
8, 243, 253, 74, 61, 0.104286100839, 0.411426067434, 91.275
8, 244, 176, 94, 21, 0.495159619808, 1.31934815772, 92.175
8, 245, 253, 74, 39, 3.2903629526, 0.444463237146, 93.6875
8, 246, 150, 74, 61, 0.495159619808, 1.31934815772, 94.24
8, 247, 169, 59, 7, 3.89680492396, 0.444463237146, inf
8, 248, 176, 94, 7, 0.448504133501, 0.444463237146, 91.5625
8, 249, 253, 74, 61, 0.104286100839, 0.411426067434, 89.5925
8, 250, 176, 94, 21, 0.495159619808, 1.31934815772, 92.445
8, 251, 169, 83, 7, 4.07261575665, 0.444463237146, 94.76
8, 252, 169, 94, 21, 0.104286100839, 0.411426067434, 92.3725
8, 253, 176, 94, 7, 0.495159619808, 1.31934815772, 92.4
8, 254, 169, 94, 7, 3.89680492396, 0.444463237146, 92.9775
8, 255, 253, 74, 61, 0.104286100839, 0.411426067434, 90.3
8, 256, 169, 83, 7, 1.59220172479, 0.50023893118, 92.76
8, 257, 176, 94, 21, 0.495159619808, 1.31934815772, inf
8, 258, 52, 83, 7, 4.07261575665, 0.444463237146, inf
8, 259, 176, 94, 35, 0.104286100839, 0.411426067434, 91.455
8, 260, 169, 83, 7, 4.07261575665, 0.444463237146, 92.5025
8, 261, 253, 74, 61, 4.30934471854, 1.31934815772, 108.2925
9, 249, 253, 94, 41, 0.495159619808, 1.31934815772, 93.1975
9, 262, 253, 74, 61, 0.104286100839, 0.411426067434, 90.535
9, 263, 176, 94, 35, 0.104286100839, 0.50023893118, 97.965
9, 264, 176, 94, 21, 0.495159619808, 1.31934815772, 91.4675
9, 265, 253, 74, 61, 4.30934471854, 1.31934815772, inf
9, 266, 169, 94, 7, 0.104286100839, 0.411426067434, 95.3675
9, 267, 169, 74, 61, 0.104286100839, 0.411426067434, 89.7575
9, 268, 253, 74, 61, 0.104286100839, 0.411426067434, 90.53
9, 269, 169, 83, 7, 1.59220172479, 0.50023893118, 91.66
9, 270, 169, 83, 7, 4.07261575665, 0.444463237146, 92.8825
9, 271, 169, 83, 61, 0.104286100839, 0.411426067434, 89.9575
9, 272, 253, 74, 61, 3.89680492396, 0.411426067434, 95.2825
9, 273, 176, 94, 21, 3.89680492396, 1.83343826993, 91.65
9, 274, 253, 74, 61, 0.104286100839, 0.411426067434, 90.5425
9, 275, 176, 94, 35, 0.104286100839, 0.411426067434, 91.9775
9, 276, 253, 74, 7, 3.62435839876, 0.411426067434, 95.695
9, 277, 253, 74, 61, 0.104286100839, 1.31934815772, 95.5425
9, 278, 253, 74, 61, 0.104286100839, 0.411426067434, 90.96
9, 279, 253, 74, 61, 0.104286100839, 0.411426067434, 90.975
9, 280, 253, 83, 7, 3.62435839876, 0.50023893118, 102.075
9, 281, 253, 74, 61, 1.8578887489, 1.31934815772, 94.4925
9, 282, 176, 18, 21, 0.495159619808, 1.31934815772, 96.5825
9, 283, 176, 94, 21, 3.89680492396, 1.83343826993, 92.7525
9, 284, 360, 94, 35, 0.104286100839, 0.444463237146, inf
9, 285, 176, 94, 7, 0.448504133501, 0.444463237146, 92.07
9, 286, 169, 94, 21, 0.104286100839, 0.411426067434, 91.485
9, 287, 176, 94, 7, 3.92027590366, 0.411426067434, 90.87
9, 288, 176, 94, 7, 0.495159619808, 3.73536686705, 93.2275
9, 289, 176, 74, 61, 0.104286100839, 0.411426067434, 90.4375
9, 290, 253, 74, 61, 0.104286100839, 0.411426067434, 90.7
10, 267, 169, 74, 61, 0.104286100839, 0.411426067434, 89.7775
10, 291, 253, 74, 61, 0.104286100839, 0.411426067434, 90.3375
10, 292, 176, 94, 35, 0.104286100839, 0.50023893118, 92.1275
10, 293, 253, 74, 61, 0.104286100839, 0.411426067434, 90.2075
10, 294, 176, 94, 35, 0.104286100839, 0.50023893118, 92.4675
10, 295, 169, 83, 7, 1.59220172479, 0.50023893118, 93.38
10, 296, 169, 94, 21, 0.104286100839, 0.411426067434, 91.0725
10, 297, 176, 94, 35, 0.104286100839, 0.411426067434, 96.2725
10, 298, 253, 74, 61, 0.104286100839, 0.411426067434, 90.46
10, 299, 253, 74, 61, 0.104286100839, 0.411426067434, 90.275
10, 300, 253, 74, 61, 0.104286100839, 0.411426067434, 92.365
10, 301, 176, 94, 21, 0.495159619808, 1.31934815772, 93.65
10, 302, 169, 83, 7, 4.07261575665, 0.444463237146, 91.9775
10, 303, 169, 74, 61, 0.104286100839, 0.411426067434, 89.88
10, 304, 169, 94, 61, 0.104286100839, 0.411426067434, 90.265
10, 305, 169, 74, 77, 0.104286100839, 0.411426067434, 90.17
10, 306, 253, 74, 61, 1.8578887489, 1.31934815772, inf
10, 307, 253, 74, 61, 0.104286100839, 0.411426067434, 90.575
10, 308, 253, 74, 61, 0.104286100839, 0.411426067434, 90.38
10, 309, 169, 94, 7, 0.104286100839, 0.411426067434, 92.9475
10, 310, 253, 86, 61, 0.104286100839, 0.411426067434, 92.1425
10, 311, 176, 94, 21, 0.495159619808, 1.31934815772, 93.4875
10, 312, 176, 74, 61, 0.104286100839, 0.411426067434, 90.2675
10, 313, 253, 74, 61, 0.104286100839, 0.411426067434, 90.675
10, 314, 253, 74, 61, 0.104286100839, 0.411426067434, 90.5975
10, 315, 169, 83, 7, 4.07261575665, 0.444463237146, 99.8475
10, 316, 169, 74, 21, 0.104286100839, 0.411426067434, 92.42
10, 317, 253, 74, 61, 0.104286100839, 0.411426067434, 90.4875
10, 318, 176, 94, 21, 3.89680492396, 1.83343826993, 93.35
10, 319, 176, 74, 61, 0.104286100839, 0.411426067434, 90.4875
11, 267, 169, 74, 61, 0.104286100839, 0.411426067434, 90.0275
11, 320, 176, 94, 21, 3.89680492396, 1.18084307725, 93.51
11, 321, 169, 74, 61, 0.104286100839, 0.411426067434, inf
11, 322, 176, 94, 21, 3.89680492396, 1.83343826993, 92.51
11, 323, 253, 74, 61, 0.104286100839, 0.411426067434, 89.7575
11, 324, 169, 74, 21, 0.104286100839, 0.411426067434, inf
11, 325, 253, 74, 61, 0.104286100839, 0.411426067434, 94.785
11, 326, 169, 94, 47, 0.104286100839, 0.411426067434, inf
11, 327, 169, 83, 7, 0.104286100839, 0.411426067434, 93.1625
11, 328, 253, 74, 61, 0.104286100839, 0.411426067434, 91.67
11, 329, 253, 25, 21, 0.104286100839, 0.411426067434, inf
11, 330, 253, 74, 61, 0.104286100839, 0.411426067434, 92.785
11, 331, 253, 74, 61, 0.104286100839, 0.411426067434, inf
11, 332, 253, 74, 61, 0.104286100839, 0.411426067434, 90.3525
11, 333, 253, 74, 61, 0.104286100839, 0.411426067434, 94.0375
11, 334, 169, 74, 61, 4.07261575665, 0.444463237146, 92.4675
11, 335, 169, 74, 77, 0.104286100839, 0.411426067434, 93.6725
11, 336, 253, 74, 61, 0.104286100839, 0.411426067434, 90.9075
11, 337, 176, 74, 61, 0.104286100839, 0.411426067434, 89.855
11, 338, 176, 94, 21, 2.20049392486, 1.31934815772, inf
11, 339, 253, 74, 61, 0.104286100839, 0.411426067434, 89.845
11, 340, 253, 74, 61, 0.104286100839, 0.411426067434, 90.785
11, 341, 253, 74, 61, 0.104286100839, 0.411426067434, 90.3825
11, 342, 253, 74, 21, 0.104286100839, 0.411426067434, 93.205
11, 343, 169, 83, 7, 4.07261575665, 0.444463237146, 93.9425
11, 344, 169, 94, 61, 0.104286100839, 0.411426067434, 89.2125
11, 345, 253, 74, 61, 0.104286100839, 0.411426067434, 89.9075
11, 346, 253, 74, 61, 0.104286100839, 0.411426067434, inf
11, 347, 169, 94, 61, 0.104286100839, 0.411426067434, 90.0525
11, 348, 253, 74, 61, 0.104286100839, 0.411426067434, 91.0025
12, 344, 253, 74, 61, 0.104286100839, 0.411426067434, 89.9275
12, 349, 169, 94, 61, 0.104286100839, 0.411426067434, 90.635
12, 350, 169, 74, 61, 0.104286100839, 0.411426067434, 89.935
12, 351, 253, 74, 61, 0.104286100839, 0.411426067434, 90.295
12, 352, 253, 94, 21, 0.104286100839, 0.411426067434, 91.995
12, 353, 176, 74, 61, 0.104286100839, 0.411426067434, 99.855
12, 354, 253, 17, 61, 0.104286100839, 0.411426067434, 104.5525
12, 355, 253, 94, 21, 3.89680492396, 1.18084307725, 93.0675
12, 356, 253, 74, 61, 3.89680492396, 1.18084307725, 94.875
12, 357, 253, 74, 61, 0.104286100839, 0.411426067434, 90.465
12, 358, 169, 83, 7, 4.07261575665, 0.444463237146, inf
12, 359, 176, 74, 61, 0.104286100839, 0.411426067434, 89.955
12, 360, 253, 74, 61, 0.104286100839, 0.411426067434, 91.2775
12, 361, 169, 94, 61, 0.104286100839, 0.411426067434, 90.5675
12, 362, 169, 74, 61, 4.07261575665, 0.444463237146, 96.995
12, 363, 253, 74, 61, 0.104286100839, 0.411426067434, 90.76
12, 364, 176, 94, 21, 3.89680492396, 1.83343826993, 93.4775
12, 365, 253, 74, 61, 0.104286100839, 0.411426067434, 90.06
12, 366, 169, 94, 61, 0.104286100839, 0.411426067434, inf
12, 367, 253, 74, 61, 0.104286100839, 0.411426067434, 90.455
12, 368, 253, 74, 61, 0.104286100839, 0.411426067434, 90.3625
12, 369, 176, 74, 61, 4.07261575665, 0.444463237146, 92.07
12, 370, 253, 74, 61, 0.104286100839, 0.411426067434, 90.065
12, 371, 176, 74, 61, 0.104286100839, 0.411426067434, 89.4575
12, 372, 169, 94, 61, 0.104286100839, 0.411426067434, 89.36
12, 373, 169, 74, 61, 4.07261575665, 0.444463237146, 91.6575
12, 374, 176, 74, 21, 0.104286100839, 0.411426067434, 92.57
12, 375, 169, 74, 61, 0.104286100839, 0.411426067434, 89.3875
12, 376, 176, 74, 61, 0.104286100839, 0.411426067434, 89.4825
12, 377, 227, 94, 61, 0.104286100839, 0.411426067434, 90.365
13, 372, 169, 94, 61, 0.104286100839, 0.411426067434, inf
13, 378, 176, 74, 61, 0.104286100839, 0.411426067434, 90.11
13, 379, 253, 74, 61, 3.89680492396, 1.18084307725, 94.445
